UID,SITE_ID,VISIT_NO,DEPTH,TEMPERATURE,OXYGEN,PH,CONDUCTIVITY,INDEX_SITE_DEPTH,AREA_HA,LAT_DD83,LON_DD83
2010707,NLA17_PA-10030,1,1,20.6,6.52,6,35,2,47.27,41.20441,-74.99911
2010707,NLA17_PA-10030,1,1.5,20.4,5.4,5.88,36,2,47.27,41.20441,-74.99911
2010707,NLA17_PA-10030,1,0,22.1,7.15,6.06,35,2,47.27,41.20441,-74.99911
2010708,NLA17_NE-10064,1,0.1,23.7,10.63,8.59,899,5.3,3.189868,40.6848,-99.37635
2010708,NLA17_NE-10064,1,1,23.2,7.88,8.35,903,5.3,3.189868,40.6848,-99.37635
2010708,NLA17_NE-10064,1,2,23,7.08,8.29,902,5.3,3.189868,40.6848,-99.37635
2010708,NLA17_NE-10064,1,3,21.5,1.16,7.64,925,5.3,3.189868,40.6848,-99.37635
2010708,NLA17_NE-10064,1,4,17.5,0,7.15,966,5.3,3.189868,40.6848,-99.37635
2010708,NLA17_NE-10064,1,4.8,15.5,0,6.99,981,5.3,3.189868,40.6848,-99.37635
2010709,NLA17_MN-10004,1,0.1,23.4,8.3,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,1,23.4,8.3,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,10,15,0.2,7.7,398,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,11,13.9,0.2,7.7,401,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,12,13.4,0.2,7.7,403,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,13,12.9,0.2,7.6,404,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,14,12.6,0.2,7.6,405,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,15,12.4,0.2,7.6,406,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,16,12,0.2,7.6,408,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,17,11.8,0.2,7.6,411,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,18,11.8,0.2,7.6,411,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,18.1,11.7,0.1,7.5,415,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,2,23.4,8.3,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,0.1,23.4,8.2,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,3,23.4,8.3,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,4,23.3,8.1,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,5,23.3,8.1,8.6,356,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,6,22.8,6.2,8.5,360,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,7,21.2,2.3,8.1,375,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,8,18.9,0.4,7.9,389,18.6,467.7618,45.91673,-95.39661
2010709,NLA17_MN-10004,1,9,16.6,0.2,7.8,396,18.6,467.7618,45.91673,-95.39661
2010710,NLA17_MO-10006,2,0,25.7,8.29,8.05,NA,4.8,21.27236,36.65984,-91.88282
2010710,NLA17_MO-10006,2,1,25.6,8.27,8.27,NA,4.8,21.27236,36.65984,-91.88282
2010710,NLA17_MO-10006,2,2,25.1,6.41,8.26,NA,4.8,21.27236,36.65984,-91.88282
2010710,NLA17_MO-10006,2,3,22,0.4,7.62,NA,4.8,21.27236,36.65984,-91.88282
2010710,NLA17_MO-10006,2,4,15.6,0.2,6.97,NA,4.8,21.27236,36.65984,-91.88282
2010710,NLA17_MO-10006,2,0,25.7,8.2,8.01,NA,4.8,21.27236,36.65984,-91.88282
2010711,NLA17_MT-10011,1,0.1,18.2,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,1,17.7,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,10,17.5,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,11,17.5,8.7,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,12,17.4,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,13,17.2,8.7,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,14,16.3,9.1,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,15,15.4,9.3,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,16,14.6,9.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,17,13.9,9.8,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,18,13.4,10,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,19,11.9,10.5,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,2,17.7,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,20,10.6,10.8,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,21,9.5,11,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,22,8.2,11.1,8.2,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,23,7.9,11,8.2,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,24,7.3,10.9,8.2,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,26,6.5,10.9,8.1,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,28,6.2,10.8,8.1,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,30,5.7,10.8,8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,32,5.3,10.5,8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,34,5,10.3,7.9,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,3,17.6,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,36,4.8,10.2,7.9,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,38,4.7,10.1,7.8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,40,4.7,10,7.8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,42,4.7,10,7.8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,44,4.6,9.9,7.8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,46,4.5,9.8,7.8,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,48,4.5,9.8,7.7,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,49,4.5,9.8,7.7,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,0.1,18.7,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,4,17.6,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,5,17.6,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,6,17.6,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,7,17.5,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,8,17.5,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010711,NLA17_MT-10011,1,9,17.5,8.6,8.3,NA,49.5,684.4518,48.95316,-114.3227
2010712,NLA17_GA-10039,1,0.1,27.2,6.93,6.21,54.7,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,0.5,27.21,6.95,6.27,54.7,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,5,17.74,0,6.82,200.8,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,1,27.2,6.94,6.29,54.5,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,1.5,27.21,6.92,6.31,54.7,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,2,27.02,2.65,5.79,57.9,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,2.5,25.92,0.71,5.75,57.5,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,3,24.79,3.57,5.81,54.7,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,3.5,23.67,1.03,5.7,53.9,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,4,21.51,0.09,6.28,136.5,6.3,16.24394,33.79051,-84.94634
2010712,NLA17_GA-10039,1,4.5,18.85,0.01,6.68,179.6,6.3,16.24394,33.79051,-84.94634
2010713,NLA17_MS-10004,1,0,27.76,3.88,5.97,NA,2.3,77.48475,33.14568,-90.3549
2010713,NLA17_MS-10004,1,0.5,27.63,3.2,6.05,NA,2.3,77.48475,33.14568,-90.3549
2010713,NLA17_MS-10004,1,1,27.47,2.69,6.07,NA,2.3,77.48475,33.14568,-90.3549
2010713,NLA17_MS-10004,1,1.5,27.4,2.63,6.09,NA,2.3,77.48475,33.14568,-90.3549
2010713,NLA17_MS-10004,1,1.8,27.39,2.48,6.08,NA,2.3,77.48475,33.14568,-90.3549
2010713,NLA17_MS-10004,1,0,27.8,3.98,6.19,NA,2.3,77.48475,33.14568,-90.3549
2010714,NLA17_AR-10021,1,0,25.42,7.1,6.87,107,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,0.5,25.35,6.91,6.9,107,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,1,25.02,5.54,6.87,108,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,1.5,24.56,1.24,6.82,112,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,2,24,4,6.67,122,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,2.1,23.95,3.9,6.65,124,2.8,18.19036,33.63998,-94.14226
2010714,NLA17_AR-10021,1,0,25.46,7.74,6.89,107,2.8,18.19036,33.63998,-94.14226
2010715,NLA17_RI-10010,2,0,24.2,4.4,6.5,265,2.5,4.977113,41.45032,-71.51382
2010715,NLA17_RI-10010,2,0.5,22.4,3.7,6.4,265,2.5,4.977113,41.45032,-71.51382
2010715,NLA17_RI-10010,2,1,21.2,0.3,6.1,266,2.5,4.977113,41.45032,-71.51382
2010715,NLA17_RI-10010,2,1.5,19.6,0,6,266,2.5,4.977113,41.45032,-71.51382
2010715,NLA17_RI-10010,2,2,17.4,0,6.2,279,2.5,4.977113,41.45032,-71.51382
2010715,NLA17_RI-10010,2,0,24.4,4.4,6.4,265,2.5,4.977113,41.45032,-71.51382
2010716,NLA17_NC-10002,1,0,22.7,8.2,8.2,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,1,22.7,8.2,7.9,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,10,17.8,6.3,6.3,73,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,11,17.4,6.2,6.1,73,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,12,17,6.1,5.9,74,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,13,16.7,5.9,5.8,74,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,14,16.3,5.8,5.6,75,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,15,15.9,5.6,5.5,76,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,16,15.5,5.5,5.4,77,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,17,15.2,5.5,5.4,77,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,18,15,5.2,5.3,77,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,19,14.7,5.3,5.3,78,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,2,22.7,8.2,7.7,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,20,14.4,5.3,5.2,80,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,22,14,5.3,5.2,80,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,24,13.6,5.4,5.1,81,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,26,13.1,5.9,6.3,83,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,26.8,13,5.9,6.2,85,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,0,NA,8,NA,NA,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,3,22.7,8.2,7.7,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,4,22.7,8.1,7.6,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,5,22.6,8.1,7.5,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,6,21.9,8.6,7.2,64,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,7,20.5,8.6,7,66,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,8,19.4,8.1,6.8,68,27.3,640.0303,35.1811,-83.67998
2010716,NLA17_NC-10002,1,9,18.6,8,6.6,69,27.3,640.0303,35.1811,-83.67998
2010717,NLA17_PA-10006,2,0,26.6,9.3,8.79,350,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,1,25.9,9.1,8.75,349,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,2,25.3,8.4,8.57,349,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,3,25.2,7.5,8.26,349,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,0,26.7,9.3,8.82,350,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,4,24.9,5.3,7.67,351,5.3,397.2059,40.15586,-74.78839
2010717,NLA17_PA-10006,2,4.8,24.7,3.8,7.44,352,5.3,397.2059,40.15586,-74.78839
2010718,NLA17_MT-10022,1,0.1,23.7,10.8,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,1,23.5,11,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,10,19.1,20.5,9.4,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,0.1,23.8,11,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,2,23.5,11,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,3,23.4,10.8,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,4,23.4,10.9,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,5,23.3,11,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,6,23.3,10.9,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,7,23.1,10.9,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,8,22.6,14.6,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010718,NLA17_MT-10022,1,9,20.9,20.6,9.3,NA,10.5,60.1223,48.7969,-115.0004
2010720,NLA17_ND-10081,1,0,20.9,8.1,8.76,4263,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,0.5,20.1,8.3,8.77,4250,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,1,19.6,8.3,8.78,4248,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,1.5,19.5,7.9,8.77,4250,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,2,19.5,4.6,8.55,4271,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,0,21,8.2,8.76,4260,2.8,2.002859,48.85075,-102.8405
2010720,NLA17_ND-10081,1,2.3,19.4,1.5,8.23,4299,2.8,2.002859,48.85075,-102.8405
2010721,NLA17_TN-10006,1,0,26.4,5.4,7.4,258,4.2,2872.116,35.00558,-85.58884
2010721,NLA17_TN-10006,1,1,26.4,5.4,7.4,258,4.2,2872.116,35.00558,-85.58884
2010721,NLA17_TN-10006,1,2,26.4,5.4,7.3,258,4.2,2872.116,35.00558,-85.58884
2010721,NLA17_TN-10006,1,3,26.3,5.5,7.3,259,4.2,2872.116,35.00558,-85.58884
2010721,NLA17_TN-10006,1,3.7,26.2,5.6,7.3,260,4.2,2872.116,35.00558,-85.58884
2010721,NLA17_TN-10006,1,0,NA,5.4,NA,NA,4.2,2872.116,35.00558,-85.58884
2010722,NLA17_CO-10058,1,0.01,21.9,11.2,8.9,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,1,21.9,11.2,8.9,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,0.01,21.9,11.2,8.9,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,2,21.8,11.1,8.9,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,3,21.8,10.7,8.9,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,4,21.8,10.5,8.8,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,5,21.8,9.5,8.8,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,6,21.8,9.1,8.7,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,7,21.7,7.6,8.4,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,8,21.6,5.6,8.3,NA,9.1,7.452775,39.84271,-104.9461
2010722,NLA17_CO-10058,1,8.6,21.5,4,8.1,NA,9.1,7.452775,39.84271,-104.9461
2010723,NLA17_MT-10023,1,0.1,21.6,15.8,10.1,NA,1,4.036835,47.04,-113.2371
2010723,NLA17_MT-10023,1,0.5,19.9,14.3,10.1,NA,1,4.036835,47.04,-113.2371
2010723,NLA17_MT-10023,1,0.1,21.6,15.7,10.1,NA,1,4.036835,47.04,-113.2371
2010724,NLA17_WY-10001,1,0.1,18.2,8.2,8.4,NA,3.4,16.7705,44.78761,-109.2607
2010724,NLA17_WY-10001,1,1,18.2,8.1,8.4,NA,3.4,16.7705,44.78761,-109.2607
2010724,NLA17_WY-10001,1,2,18.2,8.1,8.4,NA,3.4,16.7705,44.78761,-109.2607
2010724,NLA17_WY-10001,1,2.9,17.9,10.1,8.5,NA,3.4,16.7705,44.78761,-109.2607
2010724,NLA17_WY-10001,1,0.1,18.2,8.2,8.4,NA,3.4,16.7705,44.78761,-109.2607
2010725,NLA17_NY-10003,1,0,23.3,7.8,6.1,11,4.2,4.458109,43.24237,-74.49102
2010725,NLA17_NY-10003,1,1,22.8,7.8,6,11,4.2,4.458109,43.24237,-74.49102
2010725,NLA17_NY-10003,1,2,22.6,7.8,6,11,4.2,4.458109,43.24237,-74.49102
2010725,NLA17_NY-10003,1,3,22.4,7.8,6,11,4.2,4.458109,43.24237,-74.49102
2010725,NLA17_NY-10003,1,3.7,22.3,7.3,6,11,4.2,4.458109,43.24237,-74.49102
2010726,NLA17_AL-10002,1,0,28.1,9.6,8.6,218,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,1,28,9.3,8.5,218,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,9.7,23.7,5.4,6.9,175,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,0,NA,9.5,NA,NA,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,2,27.7,8,8.1,218,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,3,27.1,5.1,7.8,219,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,4,27,4.5,7.3,218,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,5,26.8,4.1,7.1,218,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,6,26.7,3.9,7,217,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,7,26.6,3.8,7,217,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,8,25.7,4.2,7,205,10.2,10363.26,33.67333,-86.16453
2010726,NLA17_AL-10002,1,9,23.8,5.2,7,177,10.2,10363.26,33.67333,-86.16453
2010727,NLA17_CT-10004,1,0.1,24.8,8.9,7.7,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,1,24.7,8.9,7.8,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,10,8.2,5.9,6.7,149,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,11,7.3,6.5,6.7,150,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,12,6.7,7,6.7,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,13,6.2,7,6.7,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,14,6,7.2,6.7,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,15,5.9,7.6,6.7,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,16,5.8,7.7,6.7,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,17,5.7,7.7,6.7,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,18,5.6,6.7,6.7,153,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,19,5.5,6.8,6.7,153,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,2,24.6,8.9,7.9,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,20,5.4,6.6,6.7,153,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,21,5.4,5.3,6.6,154,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,22,5.4,4.3,6.6,155,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,22.95,5.3,2.8,6.6,159,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,0.1,25.1,8.8,7.4,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,3,24.5,8.8,7.9,151,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,4,24.1,8.7,7.7,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,5,21.5,6.7,7.3,152,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,6,16.3,3.9,7.1,144,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,7,12.6,4.2,7,142,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,8,10.7,4.4,6.9,144,23.45,56.19967,41.67757,-73.1447
2010727,NLA17_CT-10004,1,9,9.4,5,6.8,146,23.45,56.19967,41.67757,-73.1447
2010728,NLA17_TX-10009,1,0.297,29.4,7.19,7.83,101.4,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,1.009,29.4,7.2,7.84,101.4,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,0.285,29.4,7.05,7.71,101.2,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,2.002,29.4,7.2,7.83,101.4,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,3.008,29.4,7.16,7.8,101.5,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,4.004,29.4,6.6,7.59,101.5,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,5.008,26.5,0.32,6.69,97.9,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,6.004,21.3,0.19,6.65,138.5,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,7.005,18.2,0.15,6.79,168.7,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,8.004,16.5,0.13,6.82,172.5,9.06,214.6029,31.70945,-94.35483
2010728,NLA17_TX-10009,1,8.707,15.5,0.12,6.82,198.5,9.06,214.6029,31.70945,-94.35483
2010729,NLA17_DE-10001,2,0.1,26.7,15.4,8.7,167,1.5,65.47475,39.42401,-75.68735
2010729,NLA17_DE-10001,2,0.5,25.9,14.1,8.5,167,1.5,65.47475,39.42401,-75.68735
2010729,NLA17_DE-10001,2,1,25.7,11,8.2,171,1.5,65.47475,39.42401,-75.68735
2010729,NLA17_DE-10001,2,0.1,26.7,15.5,8.7,167,1.5,65.47475,39.42401,-75.68735
2010730,NLA17_ID-HP002,1,0.1,17.1,10.01,6.3,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,1,17.1,10,6.3,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,10,8.2,11.36,5.9,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,11,7.2,10.14,5.8,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,12,6.4,8.87,5.6,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,13,6,7.9,5.6,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,14,5.7,7.63,5.5,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,15,5.2,6.7,5.5,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,16,5,6.12,5.5,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,17,4.8,5.66,5.5,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,18,4.6,5.27,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,19,4.5,4.95,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,2,17.1,9.97,6.3,20,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,20,4.4,4.2,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,21,4.3,4.04,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,22,4.2,3.81,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,23,4.2,2.87,5.3,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,24,4.2,2.24,5.4,30,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,0.1,NA,9.58,NA,NA,24.5,79.1031,44.000621,-114.875721
2010730,NLA17_ID-HP002,1,3,17,9.92,6.2,20,24.5,79.1031,44.000621,-114.875721
